userId,group,BlockNr,TrialNr,timeAgreementScene,timeStartScene,timeStableUntilFeeding,timeFeedbackScene
8b74dcaa6c5c4c77876c54e0bdb3690a,0,3,5,6756,42434,7624,11016
8b74dcaa6c5c4c77876c54e0bdb3690a,0,3,6,6756,42434,12046,11016
8b74dcaa6c5c4c77876c54e0bdb3690a,0,4,7,6756,42434,8060,10869
8b74dcaa6c5c4c77876c54e0bdb3690a,0,4,8,6756,42434,6703,10869
8b74dcaa6c5c4c77876c54e0bdb3690a,0,5,9,6756,42434,5775,11221
8b74dcaa6c5c4c77876c54e0bdb3690a,0,5,10,6756,42434,6752,11221
8b74dcaa6c5c4c77876c54e0bdb3690a,0,6,11,6756,42434,5735,11185
8b74dcaa6c5c4c77876c54e0bdb3690a,0,6,12,6756,42434,5820,11185
cafb3506f7744a4ea4d7266f22c66cb7,0,1,1,1557,53698,17652,16638
cafb3506f7744a4ea4d7266f22c66cb7,0,1,2,1557,53698,11357,16638
cafb3506f7744a4ea4d7266f22c66cb7,0,2,3,1557,53698,5676,15273
cafb3506f7744a4ea4d7266f22c66cb7,0,2,4,1557,53698,16050,15273
cafb3506f7744a4ea4d7266f22c66cb7,0,3,5,1557,53698,7444,16757
cafb3506f7744a4ea4d7266f22c66cb7,0,3,6,1557,53698,12625,16757
cafb3506f7744a4ea4d7266f22c66cb7,0,4,7,1557,53698,43365,14401
cafb3506f7744a4ea4d7266f22c66cb7,0,4,8,1557,53698,10711,14401
cafb3506f7744a4ea4d7266f22c66cb7,0,5,9,1557,53698,11400,11641
cafb3506f7744a4ea4d7266f22c66cb7,0,5,10,1557,53698,10537,11641
cafb3506f7744a4ea4d7266f22c66cb7,0,6,11,1557,53698,8476,11128
cafb3506f7744a4ea4d7266f22c66cb7,0,6,12,1557,53698,10663,11128
d347bed5f2f443bc946248b77506e62b,0,1,1,26026,54664,27348,12611
d347bed5f2f443bc946248b77506e62b,0,1,2,26026,54664,17609,12611
d347bed5f2f443bc946248b77506e62b,0,2,3,26026,54664,14104,13276
d347bed5f2f443bc946248b77506e62b,0,2,4,26026,54664,16986,13276
d347bed5f2f443bc946248b77506e62b,0,3,5,26026,54664,8592,12665
d347bed5f2f443bc946248b77506e62b,0,3,6,26026,54664,9438,12665
d347bed5f2f443bc946248b77506e62b,0,4,7,26026,54664,7840,15936
d347bed5f2f443bc946248b77506e62b,0,4,8,26026,54664,9812,15936
d347bed5f2f443bc946248b77506e62b,0,5,9,26026,54664,7769,11127
d347bed5f2f443bc946248b77506e62b,0,5,10,26026,54664,7557,11127
d347bed5f2f443bc946248b77506e62b,0,6,11,26026,54664,7175,11103
d347bed5f2f443bc946248b77506e62b,0,6,12,26026,54664,7922,11103
1d369fce0bcf4c15bd1a306baa4f478f,0,1,1,6141,65980,22903,19077
1d369fce0bcf4c15bd1a306baa4f478f,0,1,2,6141,65980,16673,19077
1d369fce0bcf4c15bd1a306baa4f478f,0,2,3,6141,65980,10827,17344
1d369fce0bcf4c15bd1a306baa4f478f,0,2,4,6141,65980,11354,17344
1d369fce0bcf4c15bd1a306baa4f478f,0,3,5,6141,65980,9387,20095
1d369fce0bcf4c15bd1a306baa4f478f,0,3,6,6141,65980,20122,20095
1d369fce0bcf4c15bd1a306baa4f478f,0,4,7,6141,65980,14176,11079
1d369fce0bcf4c15bd1a306baa4f478f,0,4,8,6141,65980,13397,11079
1d369fce0bcf4c15bd1a306baa4f478f,0,5,9,6141,65980,8199,12002
1d369fce0bcf4c15bd1a306baa4f478f,0,5,10,6141,65980,21814,12002
1d369fce0bcf4c15bd1a306baa4f478f,0,6,11,6141,65980,11764,13870
