userId,group,blockNo,trialNo,plant1,plant2,plant3,plant4,plant5,CFplant1,CFplant2,CFplant3,CFplant4,CFplant5,shubNoOld,shubNoNew
5655c934794d4a29bc73177e33e17292,0,5,10,0,0,0,0,0,0,0,1,1,0,58,26
cf057adf72e7419a8a50bf0c521c5cf6,1,6,11,2,2,2,2,2,2,3,3,3,4,2,2
5655c934794d4a29bc73177e33e17292,0,6,11,1,5,0,5,4,-1000,-1000,-1000,-1000,-1000,26,43
cf057adf72e7419a8a50bf0c521c5cf6,1,6,12,2,2,2,2,2,2,3,3,3,4,2,2
6edb792de08b48658196002a446ce735,0,5,9,2,2,2,3,3,2,2,2,3,5,8,4
5655c934794d4a29bc73177e33e17292,0,6,12,1,5,0,5,4,-1000,-1000,-1000,-1000,-1000,43,71
6edb792de08b48658196002a446ce735,0,5,10,2,2,1,1,2,2,3,0,1,4,4,5
6edb792de08b48658196002a446ce735,0,6,11,1,1,1,0,1,2,1,1,1,1,5,2
6edb792de08b48658196002a446ce735,0,6,12,1,1,1,1,1,1,3,1,0,4,2,2
22b2e273d75e4e4eaeba9184cb28696d,1,1,1,0,0,0,0,0,0,0,1,1,0,10,4
22b2e273d75e4e4eaeba9184cb28696d,1,1,2,2,2,2,3,4,2,3,3,3,4,4,5
63200c7746d141bf979ecf847d4c093a,1,1,1,3,2,5,4,1,3,2,5,1,1,10,5
63200c7746d141bf979ecf847d4c093a,1,1,2,1,2,1,2,5,1,3,2,2,5,5,6
63200c7746d141bf979ecf847d4c093a,1,2,3,1,3,3,0,5,1,5,4,0,5,6,9
63200c7746d141bf979ecf847d4c093a,1,2,4,0,4,4,0,6,0,5,5,0,6,9,13
63200c7746d141bf979ecf847d4c093a,1,3,5,0,5,6,0,6,-1000,-1000,-1000,-1000,-1000,13,21
63200c7746d141bf979ecf847d4c093a,1,3,6,0,6,6,0,6,0,5,5,0,6,21,3
63200c7746d141bf979ecf847d4c093a,1,4,7,0,5,5,0,6,-1000,-1000,-1000,-1000,-1000,3,5
63200c7746d141bf979ecf847d4c093a,1,4,8,0,5,5,0,6,-1000,-1000,-1000,-1000,-1000,5,8
63200c7746d141bf979ecf847d4c093a,1,5,9,0,5,4,0,5,-1000,-1000,-1000,-1000,-1000,8,13
63200c7746d141bf979ecf847d4c093a,1,5,10,1,5,5,0,6,-1000,-1000,-1000,-1000,-1000,13,21
63200c7746d141bf979ecf847d4c093a,1,6,11,0,5,4,1,5,-1000,-1000,-1000,-1000,-1000,21,35
63200c7746d141bf979ecf847d4c093a,1,6,12,0,5,4,2,6,-1000,-1000,-1000,-1000,-1000,35,58
c3e2f5c287fb448ab92a06cf4098be36,1,1,1,1,1,1,1,2,1,3,1,0,4,10,13
c3e2f5c287fb448ab92a06cf4098be36,1,1,2,4,2,0,0,0,4,2,1,1,0,13,8
f2a68571350c4e5da76a88650675e9df,1,1,1,1,2,4,1,1,1,3,4,1,4,10,13
f2a68571350c4e5da76a88650675e9df,1,1,2,2,2,3,1,1,2,5,3,1,4,13,17
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,1,1,3,3,0,0,0,2,3,0,1,0,10,6
c3e2f5c287fb448ab92a06cf4098be36,1,2,3,2,2,1,2,1,2,4,0,2,4,8,11
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,1,2,0,0,3,3,0,0,0,4,2,0,6,3
c3e2f5c287fb448ab92a06cf4098be36,1,2,4,2,2,1,1,2,2,3,0,1,4,11,15
f2a68571350c4e5da76a88650675e9df,1,2,3,2,4,2,1,5,2,5,1,1,5,17,25
c3e2f5c287fb448ab92a06cf4098be36,1,3,5,4,2,0,0,0,4,2,1,1,0,15,9
f2a68571350c4e5da76a88650675e9df,1,2,4,2,5,2,2,5,-1000,-1000,-1000,-1000,-1000,25,41
c3e2f5c287fb448ab92a06cf4098be36,1,3,6,2,2,1,1,2,2,3,0,1,4,9,12
f2a68571350c4e5da76a88650675e9df,1,3,5,2,5,2,2,5,-1000,-1000,-1000,-1000,-1000,41,68
c3e2f5c287fb448ab92a06cf4098be36,1,4,7,4,1,1,0,1,4,1,1,1,0,12,7
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,2,3,0,4,0,2,0,0,4,0,2,4,3,4
f2a68571350c4e5da76a88650675e9df,1,3,6,3,6,3,2,6,4,7,3,2,6,68,28
c3e2f5c287fb448ab92a06cf4098be36,1,4,8,2,2,1,2,1,2,4,0,2,4,7,9
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,2,4,0,3,0,3,0,0,3,0,1,0,4,2
f2a68571350c4e5da76a88650675e9df,1,4,7,2,5,2,1,5,-1000,-1000,-1000,-1000,-1000,28,46
c3e2f5c287fb448ab92a06cf4098be36,1,5,9,3,2,1,0,2,4,2,1,1,2,9,5
c3e2f5c287fb448ab92a06cf4098be36,1,5,10,0,0,0,0,0,0,0,1,1,0,5,2
f2a68571350c4e5da76a88650675e9df,1,4,8,2,5,3,2,5,-1000,-1000,-1000,-1000,-1000,46,76
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,3,5,0,4,0,2,0,0,4,0,2,4,2,2
c3e2f5c287fb448ab92a06cf4098be36,1,6,11,2,1,0,1,4,2,1,0,1,2,2,2
c3e2f5c287fb448ab92a06cf4098be36,1,6,12,4,1,0,1,2,4,3,0,2,4,2,2
f2a68571350c4e5da76a88650675e9df,1,5,9,3,6,3,2,6,4,7,3,2,6,76,31
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,3,6,0,4,0,2,0,0,4,0,2,4,2,2
f2a68571350c4e5da76a88650675e9df,1,5,10,0,0,0,0,0,0,0,1,1,0,31,14
f2a68571350c4e5da76a88650675e9df,1,6,11,2,4,2,1,4,2,5,3,1,4,14,21
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,4,7,0,0,2,2,0,0,4,2,1,4,2,2
f2a68571350c4e5da76a88650675e9df,1,6,12,2,4,1,2,4,2,5,1,2,5,21,31
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,4,8,0,0,0,0,4,0,1,0,0,6,2,2
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,5,9,0,1,0,0,5,0,4,0,0,5,2,2
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,5,10,0,2,2,2,0,0,4,2,1,4,2,2
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,6,11,0,4,2,0,0,0,4,1,1,0,2,2
fac5a2ecb5424fca8ca2d3ec18ac6e8c,1,6,12,0,2,4,0,0,0,2,4,1,0,2,2
70577db5a5234167b33547cd824b0924,1,1,1,6,3,2,0,0,7,3,2,1,0,10,6
70577db5a5234167b33547cd824b0924,1,1,2,0,0,2,5,3,0,0,2,5,4,6,3
